1665557950024656896.000000, 0.095990352, -0.008497758, 1.595954299, -0.003287472, 0.015860718, -0.001169608, 0.999868155,
1665557950224759040.000000, 0.101604916, -0.011954697, 1.621522307, -0.008878541, 0.008089979, -0.000728930, 0.999927640,
1665557950426558976.000000, 0.102869697, -0.016752258, 1.646551728, -0.016385045, -0.000336737, -0.000651533, 0.999865532,
1665557950629378048.000000, 0.111021347, -0.012393780, 1.652802467, -0.016140401, -0.019622387, -0.001164138, 0.999676526,
1665557950828905984.000000, 0.104877055, -0.003331313, 1.681558490, -0.015416774, -0.040855113, -0.001274454, 0.999045312,
1665557951027079168.000000, 0.113793917, 0.002515795, 1.713540673, -0.016766798, -0.064215787, -0.001542234, 0.997793972,
1665557951231169024.000000, 0.108659469, -0.000407148, 1.766384125, -0.022204719, -0.084779210, -0.001133911, 0.996151745,
1665557951432133888.000000, 0.095323831, -0.002706049, 1.794346571, -0.022090912, -0.094760612, -0.000487834, 0.995254874,
1665557951632980224.000000, 0.094937101, 0.003445697, 1.835199356, -0.022244368, -0.086452149, -0.001452284, 0.996006608,
1665557951835751936.000000, 0.096019536, 0.002576964, 1.846504688, -0.020067858, -0.062831827, -0.000225607, 0.997822344,
1665557952036071936.000000, 0.097744130, 0.001122829, 1.836457729, -0.012823439, -0.040430173, -0.000447859, 0.999099970,
1665557952235636992.000000, 0.091209739, -0.006653263, 1.820290565, -0.010723229, -0.025126487, -0.000737314, 0.999626577,
1665557952440161024.000000, 0.098600790, 0.000883461, 1.808687210, -0.007496477, -0.031572964, -0.000889394, 0.999472976,
1665557952639565056.000000, 0.098581031, 0.002243361, 1.833612442, -0.013129994, -0.051485673, -0.000426155, 0.998587370,
1665557952839463936.000000, 0.088654786, 0.004013938, 1.859995723, -0.019735329, -0.078094266, -0.001502934, 0.996749580,
1665557953043545856.000000, 0.090909302, 0.004330622, 1.907544613, -0.029380141, -0.126481697, -0.002356034, 0.991531014,
1665557953247021824.000000, 0.073226810, -0.001756229, 1.935539722, -0.033674475, -0.180528224, -0.004378191, 0.982983470,
1665557953448750080.000000, 0.064708933, 0.000003194, 1.966655612, -0.034024127, -0.225796774, -0.003291338, 0.973574519,
1665557953653752064.000000, 0.047806874, 0.005286970, 1.978175044, -0.030258065, -0.254765004, -0.003997948, 0.966521204,
1665557953854120960.000000, 0.043713376, 0.006561416, 2.008897781, -0.031676468, -0.269353777, -0.003517158, 0.962513804,
1665557954056209920.000000, 0.030749395, 0.003165469, 2.061039448, -0.035343923, -0.278410524, -0.004317086, 0.959801912,
1665557954260467968.000000, 0.019305378, 0.002318386, 2.080760479, -0.032070402, -0.283021957, -0.003431347, 0.958571017,
1665557954459398144.000000, 0.006037474, 0.005145136, 2.099872589, -0.027314277, -0.290379614, -0.002301316, 0.956518948,
1665557954659832064.000000, 0.005589887, 0.005346125, 2.110460043, -0.019248832, -0.306311369, -0.000133084, 0.951736748,
1665557954862329088.000000, 0.001559079, 0.003791824, 2.124308586, -0.016065102, -0.326183826, 0.001954775, 0.945167840,
1665557955063873024.000000, -0.004765838, 0.007930395, 2.141368389, -0.015425463, -0.331833035, 0.001735880, 0.943210423,
1665557955265458176.000000, -0.023263246, 0.006616821, 2.164877892, -0.016242715, -0.332210273, 0.002075911, 0.943063259,
1665557955468846080.000000, -0.049266189, 0.007551579, 2.195826054, -0.019192971, -0.341707915, 0.000393639, 0.939610183,
1665557955670738944.000000, -0.070036620, 0.005832322, 2.233233213, -0.023302039, -0.362755805, -0.000409056, 0.931592762,
1665557955868766976.000000, -0.094238997, 0.007779760, 2.257911682, -0.021215711, -0.380162597, -0.000618849, 0.924676120,
1665557956073817088.000000, -0.115090460, 0.012656320, 2.271515846, -0.017880883, -0.393397570, -0.001971103, 0.919192493,
1665557956272408064.000000, -0.125367254, 0.010740817, 2.290303230, -0.018489897, -0.403678209, 0.000788636, 0.914713860,
1665557956477555968.000000, -0.143241882, 0.009203249, 2.307947159, -0.018386774, -0.403736562, 0.000344047, 0.914690495,
1665557956678420992.000000, -0.144446164, 0.010145766, 2.307481766, -0.017962176, -0.403680801, 0.000501115, 0.914723456,
1665557956880517888.000000, -0.140536189, 0.008355889, 2.309941530, -0.018409543, -0.404394090, 0.000560496, 0.914399445,
1665557957079271168.000000, -0.142086655, 0.008248125, 2.304283142, -0.018719645, -0.403752148, 0.000672160, 0.914676666,
1665557957283718144.000000, -0.142665744, 0.009682646, 2.303884983, -0.018172061, -0.403761655, 0.000877455, 0.914683342,
1665557957489419008.000000, -0.140684545, 0.009460703, 2.305093288, -0.018414313, -0.403878689, 0.000827557, 0.914626837,
1665557957685704960.000000, -0.143223882, 0.012370962, 2.305279255, -0.017236652, -0.403870612, 0.000536393, 0.914653599,
1665557957886595840.000000, -0.148346573, 0.006799989, 2.309433937, -0.019655617, -0.402488410, 0.002241006, 0.915211320,
1665557958086568192.000000, -0.156912655, 0.009372190, 2.326523542, -0.020210255, -0.405823857, 0.002747392, 0.913723707,
1665557958286211072.000000, -0.186634928, 0.010891864, 2.360792637, -0.023896694, -0.421144336, 0.000482849, 0.906678617,
1665557958489193984.000000, -0.217979312, 0.015641075, 2.396771908, -0.025008533, -0.449525893, 0.000496496, 0.892917037,
1665557958690754816.000000, -0.242971778, 0.017316569, 2.417313576, -0.022489967, -0.470069766, 0.001731407, 0.882341027,
1665557958891741952.000000, -0.262210727, 0.019398132, 2.443929911, -0.022621946, -0.481414884, 0.001242434, 0.876200020,
1665557959097236992.000000, -0.292917609, 0.017996825, 2.453461647, -0.023540013, -0.483329982, 0.001558636, 0.875120342,
1665557959293227008.000000, -0.321611166, 0.018164337, 2.473937273, -0.024755742, -0.487311631, 0.001033495, 0.872876585,
1665557959493305856.000000, -0.343871534, 0.018167151, 2.496302366, -0.025709281, -0.495983422, 0.002008603, 0.867949069,
1665557959697221888.000000, -0.360020101, 0.018562282, 2.512343884, -0.026071593, -0.506467938, 0.002687855, 0.861860394,
1665557959895073024.000000, -0.375358999, 0.021272019, 2.530542612, -0.025568539, -0.516648412, 0.002638922, 0.855811715,
1665557960096968960.000000, -0.392442226, 0.018568676, 2.540126324, -0.026457235, -0.525075376, 0.002899168, 0.850639522,
1665557960299571968.000000, -0.411171794, 0.022017881, 2.553328037, -0.026371403, -0.536531329, 0.002820719, 0.843463540,
1665557960499574784.000000, -0.428790987, 0.022540968, 2.565863132, -0.027015908, -0.547973096, 0.003837579, 0.836050808,
1665557960700583936.000000, -0.443200588, 0.025861401, 2.581481218, -0.027106956, -0.555132627, 0.004468396, 0.831308007,
1665557960914951936.000000, -0.461226583, 0.028724898, 2.593407631, -0.027076814, -0.559827566, 0.004320085, 0.828155398,
1665557961123672064.000000, -0.483138859, 0.027664457, 2.599430799, -0.028168786, -0.567791522, 0.003680538, 0.822682083,
1665557961300424960.000000, -0.499103427, 0.028242305, 2.612010002, -0.028782152, -0.579193115, 0.003676641, 0.814673841,
1665557961525295872.000000, -0.512202382, 0.034947403, 2.628922462, -0.027680488, -0.589164913, 0.004922230, 0.807523549,
1665557961704673024.000000, -0.535510182, 0.029759552, 2.622747183, -0.028709773, -0.594031751, 0.003868720, 0.803919792,
1665557961905433856.000000, -0.548810720, 0.029172376, 2.629396200, -0.028585309, -0.601862669, 0.004506683, 0.798075080,
1665557962107488000.000000, -0.562163949, 0.032036889, 2.636639595, -0.028396120, -0.607536733, 0.004236883, 0.793772578,
1665557962306135808.000000, -0.576111078, 0.032549992, 2.644461155, -0.028603349, -0.617662072, 0.004420535, 0.785910904,
1665557962506023936.000000, -0.589983225, 0.038322903, 2.650379658, -0.028507520, -0.629738748, 0.005042393, 0.776267409,
1665557962709358080.000000, -0.600517750, 0.032205198, 2.642720222, -0.029575886, -0.638131738, 0.003878958, 0.769349158,
1665557962910898944.000000, -0.609366894, 0.033097856, 2.644203901, -0.028752705, -0.639394939, 0.003618731, 0.768332183,
1665557963119714048.000000, -0.613260269, 0.034056667, 2.645423412, -0.028451812, -0.639427781, 0.003754228, 0.768315434,
1665557963315421184.000000, -0.609089375, 0.035098743, 2.642639399, -0.027839240, -0.639241636, 0.003863153, 0.768492222,
1665557963513613056.000000, -0.610169291, 0.034125436, 2.641873598, -0.028140850, -0.639201522, 0.003713988, 0.768515289,
1665557963716929792.000000, -0.610162258, 0.036261819, 2.643420219, -0.027870355, -0.639281213, 0.004256649, 0.768456101,
1665557963922096896.000000, -0.616643310, 0.037541207, 2.647137642, -0.028080065, -0.639388502, 0.005039495, 0.768354416,
1665557964119677952.000000, -0.633949280, 0.035628777, 2.652411222, -0.028369335, -0.639552474, 0.004848897, 0.768208444,
1665557964319435008.000000, -0.652083158, 0.033967678, 2.658766985, -0.029009495, -0.639683366, 0.004513138, 0.768077731,
1665557964523718144.000000, -0.678702593, 0.037418850, 2.659756899, -0.028523404, -0.639483690, 0.003991428, 0.768265009,
1665557964721564928.000000, -0.722212315, 0.037933469, 2.671083450, -0.028734321, -0.642357767, 0.002695544, 0.765861392,
1665557964923588096.000000, -0.769922495, 0.041140273, 2.678052902, -0.031935845, -0.655698538, -0.000308838, 0.754347026,
1665557965127554816.000000, -0.803047895, 0.044503130, 2.701102734, -0.035668615, -0.671601713, -0.002587755, 0.740048766,
1665557965326616064.000000, -0.825735688, 0.043224104, 2.688044310, -0.034061451, -0.675378144, -0.001748267, 0.736682653,
1665557965527951104.000000, -0.845139980, 0.043416634, 2.695147038, -0.034478206, -0.679059029, -0.001420070, 0.733272195,
1665557965735234048.000000, -0.858913064, 0.047371924, 2.694147825, -0.032304097, -0.684698164, -0.000479608, 0.728110313,
1665557965932770048.000000, -0.874600291, 0.045294225, 2.709866047, -0.033222470, -0.695105255, -0.000284014, 0.718139887,
1665557966132919040.000000, -0.877966523, 0.044601575, 2.706621885, -0.032623246, -0.703105569, 0.000139276, 0.710336745,
1665557966340709888.000000, -0.882184029, 0.042816579, 2.705179930, -0.030777480, -0.710554481, 0.001883178, 0.702966273,
1665557966539539968.000000, -0.898207188, 0.046461999, 2.713710308, -0.031131266, -0.715160847, 0.004315156, 0.698252976,
1665557966735683072.000000, -0.925217152, 0.047138773, 2.714588165, -0.031343255, -0.715014160, 0.004395383, 0.698393226,
1665557966942137088.000000, -0.953584194, 0.050210059, 2.721999407, -0.031359639, -0.715279937, 0.005418077, 0.698113084,
1665557967140822784.000000, -0.978158951, 0.051927164, 2.721695900, -0.031282503, -0.714575350, 0.005539938, 0.698836803,
1665557967338488064.000000, -0.998756528, 0.051498845, 2.719593287, -0.031296153, -0.714075387, 0.005442697, 0.699347794,
1665557967548774912.000000, -1.008495569, 0.050947800, 2.719210625, -0.030522337, -0.714260221, 0.004125293, 0.699202240,
1665557967745656064.000000, -1.009747624, 0.055010721, 2.719230652, -0.030079536, -0.714130223, 0.004557906, 0.699351549,
1665557967947247872.000000, -1.011063576, 0.053525388, 2.714895010, -0.029924523, -0.713768780, 0.004240479, 0.699729025,
1665557968150630912.000000, -1.013432026, 0.054117214, 2.723747015, -0.031137770, -0.714599490, 0.004727483, 0.698824465,
1665557968350290944.000000, -1.027002454, 0.053911135, 2.720774889, -0.031648334, -0.720143795, 0.002413108, 0.693098485,
1665557968553175040.000000, -1.038350582, 0.055479519, 2.726587296, -0.032001026, -0.737213135, 0.002197126, 0.674898446,
1665557968752820992.000000, -1.056960344, 0.057012908, 2.727734089, -0.033280194, -0.750058413, 0.001753689, 0.660531402,
1665557968953073920.000000, -1.080982685, 0.058049619, 2.727407455, -0.034555398, -0.757246256, 0.001318810, 0.652213454,
1665557969155899904.000000, -1.101480246, 0.057775229, 2.724078178, -0.034236856, -0.762372196, 0.001740082, 0.646230280,
1665557969356916992.000000, -1.118153095, 0.059219725, 2.721338749, -0.033205807, -0.770460844, 0.001848692, 0.636619329,
1665557969558203904.000000, -1.129879713, 0.057644747, 2.721245766, -0.034008473, -0.781609476, 0.001952738, 0.622837305,
1665557969760813056.000000, -1.144278526, 0.057528280, 2.720503330, -0.034957178, -0.793967903, 0.001385838, 0.606952250,
1665557969961432832.000000, -1.160481691, 0.061099805, 2.717587471, -0.036201473, -0.804705441, -0.001100681, 0.592568457,
1665557970163270912.000000, -1.174467325, 0.060324930, 2.709823608, -0.037172545, -0.813713074, -0.001384525, 0.580075383,
1665557970365524992.000000, -1.188979626, 0.062333576, 2.710629940, -0.036872875, -0.821252286, -0.001217655, 0.569371283,
1665557970564424960.000000, -1.199700832, 0.063631222, 2.710275650, -0.036798101, -0.827520549, -0.001024894, 0.560227275,
1665557970763695872.000000, -1.214534044, 0.061413042, 2.705230474, -0.037215427, -0.833419263, -0.000847899, 0.551386118,
1665557970968161024.000000, -1.237473488, 0.070075139, 2.698942184, -0.035721019, -0.838230789, 0.000708758, 0.544143975,
1665557971166912000.000000, -1.260155201, 0.067589477, 2.692294598, -0.035642281, -0.843192577, 0.001681152, 0.536426246,
1665557971369743104.000000, -1.284389257, 0.068910204, 2.686452150, -0.034593638, -0.848041773, 0.003262569, 0.528789043,
1665557971572990976.000000, -1.313343287, 0.066049181, 2.673744440, -0.035437137, -0.852239728, 0.003108580, 0.521940708,
1665557971774141184.000000, -1.347564459, 0.068436086, 2.668231010, -0.036451295, -0.855568171, 0.004151104, 0.516388595,
1665557971971609088.000000, -1.364045858, 0.067999415, 2.661406279, -0.035667758, -0.855539382, 0.003842971, 0.516493499,
1665557972176044032.000000, -1.373957157, 0.066990197, 2.654661417, -0.035618987, -0.855099022, 0.003671209, 0.517226756,
1665557972378056960.000000, -1.375085831, 0.069207676, 2.652269125, -0.034987032, -0.855027378, 0.003809747, 0.517387390,
1665557972577028096.000000, -1.373910427, 0.067319386, 2.652969837, -0.035135403, -0.854974747, 0.004131256, 0.517461717,
1665557972783292928.000000, -1.374927044, 0.067491092, 2.653646231, -0.035555139, -0.854986012, 0.003699247, 0.517417669,
1665557972981501184.000000, -1.375905037, 0.068216369, 2.653579712, -0.035349693, -0.854970932, 0.004039833, 0.517454207,
1665557973183495936.000000, -1.381303787, 0.068974145, 2.655730009, -0.036385171, -0.855357409, 0.004327998, 0.516740918,
1665557973387211008.000000, -1.394791842, 0.070506915, 2.644221544, -0.036661897, -0.857367039, 0.002200552, 0.513393342,
1665557973592420096.000000, -1.425463438, 0.068631575, 2.636264086, -0.039416425, -0.864412308, -0.001521217, 0.501233935,
1665557973796570112.000000, -1.449753046, 0.070286527, 2.622836113, -0.040422328, -0.870264232, -0.003287282, 0.490912914,
1665557974009505024.000000, -1.470967531, 0.067914724, 2.620001316, -0.042100169, -0.876276731, -0.003973679, 0.479948938,
1665557974198031872.000000, -1.482677460, 0.070678174, 2.613796711, -0.039980937, -0.883751750, -0.002187149, 0.466239840,
1665557974391028992.000000, -1.496946573, 0.067974463, 2.604793072, -0.040810946, -0.891091883, -0.002054656, 0.451979578,
1665557974594244864.000000, -1.530119658, 0.075468749, 2.589982271, -0.040415846, -0.898329973, -0.002433178, 0.437451750,
1665557974798204928.000000, -1.549989939, 0.075925782, 2.577775478, -0.040522326, -0.905468464, -0.003301212, 0.422461659,
1665557974998049024.000000, -1.579465866, 0.077498615, 2.557422876, -0.040578768, -0.911337197, -0.002405056, 0.409648746,
1665557975199063040.000000, -1.608584881, 0.076921299, 2.539346695, -0.041506238, -0.916581035, -0.001622773, 0.397685617,
1665557975403681024.000000, -1.637942314, 0.078239337, 2.515692711, -0.039705142, -0.921927810, -0.000924492, 0.385320306,
1665557975593843968.000000, -1.675185442, 0.079105794, 2.488754749, -0.041451454, -0.926840305, -0.001261302, 0.373158485,
1665557975799297024.000000, -1.707902431, 0.079190046, 2.466976166, -0.043580152, -0.931879580, -0.001647691, 0.360136986,
1665557976010221056.000000, -1.732233524, 0.080444708, 2.442168236, -0.042720027, -0.936398447, -0.001101925, 0.348327100,
1665557976224056832.000000, -1.752333403, 0.079399541, 2.419695854, -0.041820966, -0.941035330, -0.000540199, 0.335713029,
1665557976403042048.000000, -1.775484800, 0.087195411, 2.394025803, -0.040889312, -0.942726314, 0.001160289, 0.331049621,
1665557976602840064.000000, -1.786523819, 0.088756591, 2.382278442, -0.038497522, -0.941938400, 0.003483009, 0.333553523,
1665557976802041088.000000, -1.805843353, 0.089250416, 2.365882874, -0.039109826, -0.941463351, 0.004809997, 0.334804624,
1665557977007833856.000000, -1.819845200, 0.090853810, 2.352938652, -0.039183721, -0.941302299, 0.005156301, 0.335243374,
1665557977207271168.000000, -1.819429874, 0.090736046, 2.348165989, -0.038768202, -0.941292286, 0.004985604, 0.335322380,
1665557977406331136.000000, -1.815180063, 0.088432103, 2.350885391, -0.038925532, -0.941073477, 0.004880909, 0.335919350,
1665557977609596928.000000, -1.818516016, 0.089391321, 2.350708961, -0.039079420, -0.941297233, 0.004950347, 0.335272878,
1665557977812135936.000000, -1.817413568, 0.088836223, 2.351032734, -0.039482445, -0.941222191, 0.004750897, 0.335439265,
1665557978010056960.000000, -1.820502758, 0.090916321, 2.349209785, -0.039549146, -0.941276014, 0.004849665, 0.335278809,
1665557978214075136.000000, -1.823863268, 0.089636236, 2.346262455, -0.039439578, -0.944765151, 0.003550075, 0.325347155,
1665557978415975168.000000, -1.835319996, 0.089713469, 2.336144686, -0.040222459, -0.950224042, 0.002272139, 0.308952034,
1665557978616710912.000000, -1.847914219, 0.091012061, 2.319420338, -0.040596012, -0.953287482, 0.002280991, 0.299315661,
1665557978818768896.000000, -1.864327431, 0.091361985, 2.298615932, -0.039320558, -0.955728292, 0.003761634, 0.291587591,
1665557979018129152.000000, -1.888425112, 0.093420520, 2.275126219, -0.040097211, -0.958154619, 0.004274865, 0.283396930,
1665557979217982976.000000, -1.908026457, 0.094499379, 2.251848459, -0.040216092, -0.961385131, 0.003661557, 0.272227883,
1665557979423865088.000000, -1.922233343, 0.095819637, 2.227442026, -0.040246081, -0.966067731, 0.003894627, 0.255104423,
1665557979622339072.000000, -1.946596146, 0.095098354, 2.201798677, -0.040166982, -0.970862210, 0.001557939, 0.236243427,
1665557979823297024.000000, -1.963019609, 0.096268795, 2.177203655, -0.041836046, -0.973935723, -0.001193504, 0.222929686,
1665557980026781952.000000, -1.968265533, 0.094680220, 2.162441969, -0.041365758, -0.976291656, -0.002038310, 0.212460443,
1665557980229399040.000000, -1.985442877, 0.096901745, 2.143013477, -0.041785724, -0.978136659, -0.001793154, 0.203714296,
1665557980429671168.000000, -1.992219448, 0.096994355, 2.124293327, -0.041631598, -0.980203271, -0.001637054, 0.193560630,
1665557980632980992.000000, -2.009411812, 0.091752082, 2.101055384, -0.043648854, -0.983048677, -0.004168241, 0.178024918,
1665557980833529088.000000, -2.013127327, 0.098689653, 2.081032991, -0.041924346, -0.985868752, -0.002879552, 0.162163332,
1665557981033512192.000000, -2.031936646, 0.101858094, 2.058747768, -0.041384690, -0.987978399, -0.001742690, 0.148939297,
1665557981237896960.000000, -2.040721416, 0.101161964, 2.047417641, -0.040434718, -0.988753855, 0.003536907, 0.143938601,
1665557981437472000.000000, -2.050038338, 0.101368070, 2.023897171, -0.040701222, -0.988686562, 0.004906901, 0.144285500,
1665557981637371136.000000, -2.056565762, 0.102720365, 2.004433632, -0.040384229, -0.988623857, 0.005322514, 0.144788593,
1665557981839764224.000000, -2.064500093, 0.101783596, 1.992491245, -0.041514937, -0.988507450, 0.005415806, 0.145259291,
1665557982038885120.000000, -2.063757896, 0.101781264, 1.988208413, -0.040369958, -0.988546193, 0.005672476, 0.145308301,
1665557982240790016.000000, -2.068253040, 0.103863180, 1.989982843, -0.040343557, -0.988619506, 0.005535487, 0.144821495,
1665557982443258880.000000, -2.065451860, 0.102772892, 1.989936233, -0.040985193, -0.988523304, 0.005413159, 0.145301834,
1665557982645926912.000000, -2.067452908, 0.102613434, 1.984782219, -0.041052684, -0.989200592, 0.003886764, 0.140647933,
1665557982844621824.000000, -2.078257799, 0.102174878, 1.963223696, -0.041419931, -0.992533207, -0.001365927, 0.114718996,
1665557983049542912.000000, -2.081474543, 0.101836115, 1.940521598, -0.040941026, -0.995266140, -0.002837409, 0.088097297,
1665557983248327936.000000, -2.089806080, 0.102006689, 1.908807397, -0.040520504, -0.996791959, -0.002443798, 0.068977445,
1665557983450189056.000000, -2.102934837, 0.096515156, 1.865432382, -0.042345058, -0.997580707, -0.003438028, 0.055025857,
1665557983654136064.000000, -2.117277861, 0.105081722, 1.831648827, -0.041119188, -0.998226047, -0.003486372, 0.042916562,
1665557983854631936.000000, -2.116447926, 0.096379988, 1.791473389, -0.040688880, -0.998565733, -0.003499162, 0.034622308,
1665557984053245952.000000, -2.114791393, 0.088769265, 1.752100348, -0.039458629, -0.998835981, -0.001560353, 0.027700353,
1665557984259063040.000000, -2.118132353, 0.087325923, 1.725813150, -0.040245552, -0.998913884, 0.000563040, 0.023475341,
1665557984456728064.000000, -2.123383760, 0.094095074, 1.694819450, -0.039620370, -0.999074161, 0.002009842, 0.016644323,
1665557984656307968.000000, -2.121702433, 0.086013034, 1.669258356, -0.039476145, -0.999169230, 0.004388819, 0.009122982,
1665557984859796992.000000, -2.132467747, 0.091023192, 1.632675648, -0.039383013, -0.999175310, 0.004919771, 0.008580138,
1665557985060136192.000000, -2.143885136, 0.094681323, 1.616935134, -0.040509783, -0.999125242, 0.006004845, 0.008464759,
1665557985260523008.000000, -2.135886192, 0.090618752, 1.600353003, -0.039897457, -0.999133825, 0.006154907, 0.010095712,
1665557985466539008.000000, -2.143997431, 0.098463252, 1.584169388, -0.039024744, -0.999169946, 0.006615685, 0.009634021,
1665557985664922880.000000, -2.144445181, 0.094179325, 1.576366663, -0.038830508, -0.999173582, 0.006403606, 0.010166405,
1665557985864984064.000000, -2.137372971, 0.090947196, 1.591094017, -0.039378464, -0.999148369, 0.006536682, 0.010446616,
1665557986070117120.000000, -2.146063089, 0.092160016, 1.579486132, -0.039738979, -0.999135435, 0.006664715, 0.010239993,
1665557986270328064.000000, -2.144969702, 0.092674091, 1.569434285, -0.040915925, -0.999081433, 0.006783194, 0.010777097,
1665557986469849088.000000, -2.144567013, 0.087484181, 1.551211357, -0.041461580, -0.999051869, 0.006490023, 0.011588215,
1665557986673520128.000000, -2.157389402, 0.098941952, 1.519462824, -0.040339746, -0.999087811, 0.007730785, 0.011681874,
1665557986873581824.000000, -2.158036947, 0.098682716, 1.474259734, -0.039437648, -0.999104500, 0.007775685, 0.013209281,
1665557987073571072.000000, -2.158821344, 0.084472083, 1.434758306, -0.040397681, -0.999053597, 0.006868043, 0.014589803,
1665557987276923904.000000, -2.164606810, 0.091532193, 1.385255814, -0.038690962, -0.999103129, 0.007167513, 0.015639795,
1665557987478169088.000000, -2.160321236, 0.084251560, 1.358751655, -0.039327957, -0.999059737, 0.007419037, 0.016671626,
1665557987678592000.000000, -2.162861824, 0.094541773, 1.340841293, -0.038397234, -0.999071598, 0.007953361, 0.017841933,
1665557987881584896.000000, -2.172300577, 0.094087996, 1.315582752, -0.039245538, -0.999039710, 0.008470908, 0.017544594,
1665557988082415104.000000, -2.186890125, 0.094433889, 1.261982799, -0.039979257, -0.999025166, 0.008036167, 0.016907962,
1665557988282737920.000000, -2.174199104, 0.082115635, 1.194761157, -0.038946275, -0.999052703, 0.006956564, 0.018126288,
1665557988487038976.000000, -2.177016973, 0.076952182, 1.164479971, -0.038857158, -0.999066293, 0.006506419, 0.017730704,
1665557988688025088.000000, -2.190656185, 0.088986740, 1.114647865, -0.039236583, -0.999071121, 0.007303282, 0.016251361,
1665557988886333952.000000, -2.191372156, 0.082836419, 1.072554946, -0.039518170, -0.999051988, 0.007051837, 0.016846187,
1665557989091097088.000000, -2.197150230, 0.108562864, 1.053262234, -0.037948154, -0.999120772, 0.008569521, 0.015627034,
1665557989289830912.000000, -2.185292721, 0.103272431, 1.005409002, -0.038009252, -0.999108553, 0.007751837, 0.016654696,
1665557989490912000.000000, -2.170060873, 0.093241341, 0.968851507, -0.040271048, -0.999000490, 0.007854916, 0.017738538,
1665557989692869888.000000, -2.183035851, 0.081569038, 0.887367845, -0.039746717, -0.999042153, 0.006693706, 0.017036160,
1665557989894601216.000000, -2.212269306, 0.067044884, 0.812958300, -0.037933253, -0.999138713, 0.005076699, 0.016039733,
1665557990095140864.000000, -2.217482328, 0.080220334, 0.773778558, -0.038760725, -0.999085128, 0.006054841, 0.017025782,
1665557990300761856.000000, -2.231368542, 0.097150959, 0.753904462, -0.038996596, -0.999079108, 0.006565012, 0.016647315,
1665557990500837120.000000, -2.254702330, 0.081082858, 0.595308542, -0.038958892, -0.999085009, 0.005914810, 0.016627455,
